3f82,3521472,2000/1/0 4:58:43,-32.11,46.04,0.00,36098044,19717.79,216.25,3893.75,840.00,1.58,4.16,13.92,0.13,-0.07,-1.93,34.11,-25.64,-24.85,-36.06,1.97,-3.19,14.47,0.10,-0.04,-1.93,0.00,0.00,0.00,165.01,
3f82,3522432,-,-,-,-,-,-,-,-,-,1.03,2.14,11.92,0.18,-0.01,-1.95,52.25,-15.96,-25.39,-,1.28,-1.42,12.22,0.16,-0.09,-1.95,0.00,0.00,0.00,165.20,
3f82,3522591,2000/1/0 4:58:44,-32.11,45.96,0.00,39102624,19725.94,212.50,3892.50,830.00,-1.92,1.24,7.42,-0.04,0.09,1.44,62.99,-0.48,-23.25,-36.06,-1.84,-1.01,7.71,-0.09,0.00,1.54,0.00,0.00,0.00,165.15,
3f82,3523547,-,-,-,-,-,-,-,-,-,-1.33,0.78,6.99,-0.03,0.04,2.16,51.64,-17.10,-21.56,-,-1.14,-0.44,7.24,-0.08,0.11,2.26,0.00,0.00,0.00,165.10,
3f82,3523703,2000/1/0 4:58:45,-32.10,45.90,0.00,38246864,19731.04,212.50,3890.00,830.00,-4.99,1.63,11.61,-0.24,1.14,2.97,-27.32,19.91,-30.66,-36.06,-4.56,-1.11,11.91,-0.29,-0.95,3.18,0.00,0.00,0.00,165.30,
3f82,3524663,-,-,-,-,-,-,-,-,-,-6.37,-0.07,13.27,-0.47,1.24,3.92,-10.87,49.23,-43.53,-,-5.61,0.92,13.72,-0.53,-1.01,4.16,0.00,0.00,0.00,165.01,
